customer_id,customer_age,employment_type,branch_category,monthly_salary,credit_score,savings_balance,dti_ratio,existing_loans,monthly_expenses,customer_risk_score,recommended_loan_scheme
CUST-10204,37,Salaried-Corporate,Tier-1-Metro,6100.0,777,45600.0,21.2,0,2000.0,17,Super-Prime Privilege Loan
CUST-10205,22,Salaried-Govt,Tier-3-SemiUrban,12100.0,713,10800.0,42.6,1,5800.0,45,Enterprise Preferred Express Loan
CUST-10206,22,Self-Employed-Professional,Tier-3-SemiUrban,5800.0,575,28700.0,41.0,0,3200.0,54,Guaranteed Secured Loan
CUST-10207,48,Salaried-Corporate,Tier-2-Urban,10300.0,841,48700.0,52.9,0,6100.0,28,Guaranteed Secured Loan
CUST-10208,43,Salaried-Corporate,Tier-2-Urban,8400.0,670,28800.0,42.0,1,3900.0,47,Standard Credit Builder Loan
CUST-10209,57,Salaried-Corporate,Tier-2-Urban,10200.0,680,53400.0,40.7,1,4800.0,43,Enterprise Preferred Express Loan
CUST-10210,52,Salaried-Corporate,Tier-3-SemiUrban,6800.0,729,51700.0,40.6,1,3200.0,37,Enterprise Preferred Express Loan
CUST-10211,53,Self-Employed-Professional,Tier-1-Metro,7300.0,757,13000.0,49.5,1,4400.0,43,Standard Credit Builder Loan
CUST-10212,21,Salaried-Govt,Tier-1-Metro,9500.0,850,13300.0,21.9,1,2500.0,16,Super-Prime Privilege Loan
CUST-10213,39,Salaried-Govt,Tier-1-Metro,10100.0,585,7600.0,22.1,2,2600.0,52,Guaranteed Secured Loan
CUST-10214,22,Self-Employed-Business,Tier-2-Urban,8900.0,772,28700.0,42.8,0,4200.0,32,Enterprise Preferred Express Loan
CUST-10215,64,Salaried-Corporate,Tier-1-Metro,24900.0,766,75500.0,18.7,0,5300.0,14,Super-Prime Privilege Loan
CUST-10216,46,Salaried-Govt,Tier-1-Metro,4900.0,700,18300.0,50.9,1,2800.0,50,Guaranteed Secured Loan
CUST-10217,52,Salaried-Govt,Tier-1-Metro,8600.0,769,36800.0,33.1,1,3600.0,30,Super-Prime Privilege Loan
CUST-10218,26,Salaried-Govt,Tier-2-Urban,3500.0,780,21600.0,22.1,1,1200.0,23,Enterprise Preferred Express Loan
CUST-10219,52,Gig-Worker,Tier-1-Metro,11200.0,606,38500.0,44.5,0,5400.0,52,Standard Credit Builder Loan
CUST-10220,24,Self-Employed-Business,Tier-1-Metro,4600.0,841,13700.0,22.7,0,1300.0,13,Enterprise Preferred Express Loan
CUST-10221,31,Salaried-Corporate,Tier-1-Metro,7600.0,593,50900.0,53.3,2,4400.0,65,Guaranteed Secured Loan
CUST-10222,37,Self-Employed-Professional,Tier-1-Metro,7200.0,625,49500.0,54.2,1,4400.0,58,Guaranteed Secured Loan
CUST-10223,58,Salaried-Corporate,Tier-2-Urban,10600.0,690,23800.0,39.3,1,4600.0,44,Enterprise Preferred Express Loan
CUST-10224,44,Salaried-Corporate,Tier-1-Metro,6400.0,850,18300.0,13.3,0,1200.0,6,Super-Prime Privilege Loan
CUST-10225,25,Salaried-Corporate,Tier-1-Metro,6300.0,687,42100.0,20.4,0,1500.0,27,Enterprise Preferred Express Loan
CUST-10226,54,Salaried-Corporate,Tier-2-Urban,21200.0,708,23200.0,32.2,0,7200.0,34,Enterprise Preferred Express Loan
CUST-10227,26,Salaried-Govt,Tier-1-Metro,10600.0,817,31200.0,48.0,1,5800.0,34,Standard Credit Builder Loan
CUST-10228,42,Self-Employed-Business,Tier-1-Metro,6400.0,687,24700.0,16.7,4,1500.0,43,Enterprise Preferred Express Loan
CUST-10229,31,Self-Employed-Professional,Tier-3-SemiUrban,7700.0,622,14700.0,12.9,2,1400.0,41,Standard Credit Builder Loan
CUST-10230,36,Salaried-Govt,Tier-1-Metro,24000.0,679,44400.0,11.5,1,3100.0,27,Standard Credit Builder Loan
CUST-10231,53,Salaried-Govt,Tier-1-Metro,7800.0,813,28800.0,31.8,2,3000.0,29,Super-Prime Privilege Loan
CUST-10232,29,Salaried-Corporate,Tier-1-Metro,5900.0,715,36300.0,49.6,1,3300.0,46,Standard Credit Builder Loan
CUST-10233,26,Salaried-Corporate,Tier-2-Urban,5900.0,850,40100.0,10.0,1,1200.0,6,Enterprise Preferred Express Loan
CUST-10234,36,Salaried-Govt,Tier-2-Urban,6400.0,765,50200.0,18.0,0,1900.0,16,Super-Prime Privilege Loan
CUST-10235,49,Salaried-Govt,Tier-2-Urban,6300.0,662,6600.0,40.6,1,2800.0,50,Standard Credit Builder Loan
CUST-10236,23,Self-Employed-Professional,Tier-2-Urban,4200.0,714,8900.0,46.8,0,2300.0,43,Standard Credit Builder Loan
CUST-10237,40,Salaried-Corporate,Tier-1-Metro,4600.0,646,28400.0,45.9,1,2400.0,53,Standard Credit Builder Loan
CUST-10238,56,Salaried-Corporate,Tier-1-Metro,5400.0,660,24600.0,44.9,2,2900.0,55,Standard Credit Builder Loan
CUST-10239,39,Salaried-Govt,Tier-3-SemiUrban,12800.0,850,37900.0,14.1,0,2000.0,5,Super-Prime Privilege Loan
CUST-10240,46,Salaried-Corporate,Rural,7100.0,786,14500.0,26.7,0,2400.0,22,Super-Prime Privilege Loan
CUST-10241,23,Salaried-Corporate,Tier-1-Metro,7900.0,775,20600.0,54.3,0,5000.0,39,Guaranteed Secured Loan
CUST-10242,39,Self-Employed-Business,Tier-2-Urban,19200.0,663,71400.0,54.5,1,10700.0,52,Guaranteed Secured Loan
CUST-10243,40,Salaried-Corporate,Tier-1-Metro,19500.0,828,35700.0,36.3,0,7500.0,21,Enterprise Preferred Express Loan
CUST-10244,52,Self-Employed-Business,Tier-1-Metro,7600.0,792,58800.0,41.3,1,3800.0,30,Enterprise Preferred Express Loan
CUST-10245,27,Salaried-Corporate,Tier-1-Metro,6100.0,850,8000.0,52.7,0,3500.0,31,Guaranteed Secured Loan
CUST-10246,61,Salaried-Corporate,Tier-1-Metro,5300.0,847,41800.0,29.1,1,1800.0,18,Enterprise Preferred Express Loan
CUST-10247,53,Salaried-Corporate,Tier-2-Urban,13600.0,599,92700.0,14.4,0,2500.0,29,Guaranteed Secured Loan
CUST-10248,60,Self-Employed-Professional,Tier-2-Urban,7900.0,627,29000.0,39.4,4,3300.0,63,Standard Credit Builder Loan
CUST-10249,59,Salaried-Corporate,Tier-1-Metro,7100.0,635,42900.0,53.1,1,4500.0,57,Guaranteed Secured Loan
CUST-10250,38,Self-Employed-Business,Tier-1-Metro,5500.0,639,30500.0,40.8,1,2500.0,50,Standard Credit Builder Loan
CUST-10251,60,Salaried-Corporate,Tier-3-SemiUrban,5600.0,734,11800.0,45.8,1,3100.0,44,Standard Credit Builder Loan
CUST-10252,21,Self-Employed-Business,Tier-1-Metro,10900.0,667,33200.0,27.9,1,3700.0,39,Standard Credit Builder Loan
CUST-10253,31,Salaried-Corporate,Tier-2-Urban,4100.0,850,17800.0,12.5,0,900.0,6,Enterprise Preferred Express Loan
CUST-10254,48,Self-Employed-Business,Tier-1-Metro,16300.0,850,86100.0,15.9,1,2900.0,5,Super-Prime Privilege Loan
CUST-10255,45,Salaried-Govt,Tier-2-Urban,6500.0,710,29700.0,54.2,1,3800.0,50,Guaranteed Secured Loan
CUST-10256,43,Self-Employed-Professional,Tier-1-Metro,8200.0,850,33200.0,31.2,1,3300.0,19,Super-Prime Privilege Loan
CUST-10257,51,Salaried-Corporate,Tier-1-Metro,4000.0,822,15300.0,8.6,0,1000.0,7,Enterprise Preferred Express Loan
CUST-10258,50,Salaried-Corporate,Tier-1-Metro,8900.0,676,37700.0,52.9,0,5000.0,48,Guaranteed Secured Loan
CUST-10259,62,Salaried-Corporate,Tier-1-Metro,7400.0,559,27800.0,31.4,0,3000.0,50,Guaranteed Secured Loan
CUST-10260,55,Self-Employed-Professional,Tier-1-Metro,8700.0,694,39700.0,47.3,0,4700.0,43,Standard Credit Builder Loan
CUST-10261,27,Salaried-Govt,Tier-2-Urban,21700.0,662,155400.0,33.8,2,8100.0,35,Standard Credit Builder Loan
CUST-10262,36,Self-Employed-Business,Tier-1-Metro,10000.0,725,52500.0,12.8,0,1700.0,17,Enterprise Preferred Express Loan
CUST-10263,46,Salaried-Corporate,Tier-1-Metro,5600.0,717,33200.0,36.9,1,2800.0,38,Enterprise Preferred Express Loan
CUST-10264,22,Salaried-Corporate,Tier-2-Urban,5800.0,715,28900.0,54.9,1,3700.0,50,Guaranteed Secured Loan
CUST-10265,21,Salaried-Corporate,Tier-2-Urban,12800.0,749,68100.0,9.6,2,2000.0,19,Enterprise Preferred Express Loan
CUST-10266,32,Gig-Worker,Rural,19500.0,619,94300.0,47.6,1,9500.0,50,Standard Credit Builder Loan
CUST-10267,25,Self-Employed-Business,Tier-2-Urban,10600.0,741,7400.0,19.1,0,2300.0,24,Enterprise Preferred Express Loan
CUST-10268,57,Self-Employed-Professional,Tier-2-Urban,13500.0,677,108000.0,26.5,0,4300.0,25,Standard Credit Builder Loan
CUST-10269,52,Salaried-Corporate,Tier-2-Urban,12900.0,725,9700.0,25.5,1,4000.0,33,Enterprise Preferred Express Loan
CUST-10270,29,Self-Employed-Business,Tier-3-SemiUrban,21000.0,782,72700.0,50.2,1,10900.0,35,Guaranteed Secured Loan
CUST-10271,61,Self-Employed-Business,Tier-3-SemiUrban,2800.0,618,3600.0,31.7,0,1400.0,46,Standard Credit Builder Loan
CUST-10272,55,Salaried-Corporate,Tier-1-Metro,13400.0,689,16400.0,29.0,0,4300.0,35,Enterprise Preferred Express Loan
CUST-10273,39,Self-Employed-Professional,Tier-1-Metro,16200.0,701,104500.0,46.4,2,7700.0,43,Standard Credit Builder Loan
CUST-10274,36,Self-Employed-Professional,Tier-1-Metro,4000.0,671,14800.0,10.3,0,600.0,26,Standard Credit Builder Loan
CUST-10275,23,Self-Employed-Professional,Tier-2-Urban,5300.0,777,34500.0,12.1,1,900.0,16,Enterprise Preferred Express Loan
CUST-10276,40,Self-Employed-Business,Tier-2-Urban,5400.0,656,13700.0,9.0,4,1000.0,43,Standard Credit Builder Loan
CUST-10277,44,Salaried-Corporate,Tier-2-Urban,5800.0,668,14100.0,40.3,1,2700.0,48,Standard Credit Builder Loan
CUST-10278,53,Salaried-Corporate,Tier-1-Metro,6700.0,657,16000.0,32.7,1,2500.0,45,Standard Credit Builder Loan
CUST-10279,44,Gig-Worker,Tier-2-Urban,10400.0,792,53300.0,49.2,0,5900.0,31,Standard Credit Builder Loan
CUST-10280,31,Salaried-Corporate,Tier-3-SemiUrban,15100.0,673,99800.0,31.4,3,5000.0,42,Standard Credit Builder Loan
CUST-10281,28,Self-Employed-Business,Tier-1-Metro,17100.0,745,66600.0,18.4,0,3800.0,17,Enterprise Preferred Express Loan
CUST-10282,56,Self-Employed-Business,Tier-2-Urban,5400.0,850,18100.0,45.8,1,3200.0,30,Standard Credit Builder Loan
CUST-10283,58,Self-Employed-Business,Tier-1-Metro,5400.0,704,42100.0,21.8,2,1500.0,34,Enterprise Preferred Express Loan
CUST-10284,60,Gig-Worker,Tier-3-SemiUrban,19700.0,793,27100.0,52.0,0,10600.0,35,Guaranteed Secured Loan
CUST-10285,40,Salaried-Corporate,Tier-3-SemiUrban,13200.0,835,54800.0,19.8,1,3200.0,12,Super-Prime Privilege Loan
CUST-10286,55,Salaried-Corporate,Tier-2-Urban,9400.0,787,33500.0,15.9,4,2000.0,30,Super-Prime Privilege Loan
CUST-10287,45,Salaried-Corporate,Tier-2-Urban,11900.0,709,14700.0,31.2,1,4200.0,38,Enterprise Preferred Express Loan
CUST-10288,55,Salaried-Govt,Tier-3-SemiUrban,8800.0,758,22100.0,10.4,1,1400.0,19,Super-Prime Privilege Loan
CUST-10289,45,Salaried-Corporate,Tier-2-Urban,12300.0,613,8800.0,9.7,2,2000.0,41,Standard Credit Builder Loan
CUST-10290,49,Salaried-Corporate,Tier-1-Metro,7300.0,651,51700.0,31.3,1,2500.0,41,Standard Credit Builder Loan
CUST-10291,38,Self-Employed-Professional,Tier-3-SemiUrban,10500.0,665,53100.0,18.1,1,2600.0,31,Standard Credit Builder Loan
CUST-10292,66,Self-Employed-Professional,Tier-1-Metro,3600.0,850,23800.0,8.4,1,600.0,7,Enterprise Preferred Express Loan
CUST-10293,38,Salaried-Corporate,Tier-1-Metro,5900.0,649,26000.0,21.9,0,1700.0,34,Standard Credit Builder Loan
CUST-10294,22,Salaried-Corporate,Tier-3-SemiUrban,6000.0,648,30000.0,30.4,0,2100.0,39,Standard Credit Builder Loan
CUST-10295,55,Self-Employed-Professional,Tier-2-Urban,7200.0,632,41400.0,26.5,0,2400.0,37,Standard Credit Builder Loan
CUST-10296,36,Salaried-Corporate,Tier-1-Metro,5100.0,752,37300.0,14.4,0,1400.0,16,Enterprise Preferred Express Loan
CUST-10297,61,Salaried-Corporate,Tier-1-Metro,6500.0,721,7700.0,35.2,0,2500.0,36,Enterprise Preferred Express Loan
CUST-10298,56,Salaried-Corporate,Tier-1-Metro,3600.0,792,10700.0,41.4,1,1900.0,35,Enterprise Preferred Express Loan
CUST-10299,53,Salaried-Govt,Tier-1-Metro,12400.0,760,72100.0,39.8,0,5400.0,27,Enterprise Preferred Express Loan
CUST-10300,24,Salaried-Corporate,Tier-1-Metro,8500.0,606,65300.0,26.5,2,2500.0,46,Standard Credit Builder Loan
CUST-10301,53,Gig-Worker,Tier-2-Urban,3200.0,649,25100.0,14.5,2,1100.0,38,Standard Credit Builder Loan
CUST-10302,34,Salaried-Govt,Tier-1-Metro,5400.0,812,28500.0,31.5,1,2400.0,25,Enterprise Preferred Express Loan
CUST-10303,41,Salaried-Govt,Tier-2-Urban,11000.0,695,21500.0,49.9,1,6200.0,50,Standard Credit Builder Loan
CUST-10304,40,Salaried-Corporate,Tier-1-Metro,6500.0,799,9100.0,30.0,0,2500.0,23,Super-Prime Privilege Loan
CUST-10305,28,Salaried-Govt,Rural,5900.0,699,44800.0,17.2,1,1500.0,28,Enterprise Preferred Express Loan
CUST-10306,27,Self-Employed-Business,Tier-1-Metro,8600.0,637,32300.0,12.4,1,1400.0,33,Standard Credit Builder Loan
CUST-10307,23,Self-Employed-Business,Tier-1-Metro,11000.0,687,21600.0,52.4,2,6400.0,56,Guaranteed Secured Loan
CUST-10308,37,Self-Employed-Business,Tier-1-Metro,3800.0,637,28500.0,42.9,0,2100.0,48,Standard Credit Builder Loan
CUST-10309,53,Salaried-Govt,Tier-2-Urban,12500.0,668,16000.0,22.7,1,3600.0,37,Standard Credit Builder Loan
CUST-10310,32,Self-Employed-Professional,Tier-2-Urban,5500.0,725,32800.0,21.9,1,2000.0,29,Enterprise Preferred Express Loan
CUST-10311,42,Self-Employed-Professional,Tier-1-Metro,8900.0,748,46200.0,50.1,1,5200.0,41,Guaranteed Secured Loan
CUST-10312,42,Self-Employed-Business,Tier-1-Metro,8800.0,591,10200.0,16.3,0,1900.0,39,Guaranteed Secured Loan
CUST-10313,66,Salaried-Corporate,Tier-1-Metro,6500.0,709,19800.0,33.1,1,2600.0,38,Enterprise Preferred Express Loan
CUST-10314,50,Salaried-Corporate,Tier-2-Urban,4800.0,666,7800.0,41.5,1,2700.0,50,Standard Credit Builder Loan
CUST-10315,58,Salaried-Corporate,Tier-2-Urban,7500.0,661,37800.0,26.6,1,2600.0,38,Standard Credit Builder Loan
CUST-10316,58,Self-Employed-Business,Tier-1-Metro,23700.0,720,96700.0,9.9,1,3000.0,16,Enterprise Preferred Express Loan
CUST-10317,65,Salaried-Govt,Tier-1-Metro,4000.0,669,2100.0,18.7,0,1100.0,32,Standard Credit Builder Loan
CUST-10318,28,Salaried-Govt,Tier-1-Metro,24700.0,814,193100.0,50.4,0,13100.0,15,Guaranteed Secured Loan
CUST-10319,47,Self-Employed-Professional,Tier-1-Metro,7700.0,799,24000.0,32.6,0,3100.0,23,Super-Prime Privilege Loan
CUST-10320,47,Self-Employed-Professional,Tier-2-Urban,9100.0,799,22200.0,46.3,0,4700.0,32,Standard Credit Builder Loan
CUST-10321,54,Self-Employed-Professional,Tier-1-Metro,4700.0,673,10200.0,34.1,0,2300.0,40,Standard Credit Builder Loan
CUST-10322,41,Salaried-Corporate,Tier-1-Metro,5600.0,638,9500.0,52.3,0,3400.0,55,Guaranteed Secured Loan
CUST-10323,50,Self-Employed-Business,Tier-1-Metro,6600.0,716,52800.0,50.7,0,3900.0,41,Guaranteed Secured Loan
CUST-10324,53,Salaried-Corporate,Rural,4800.0,699,13000.0,30.7,1,2000.0,39,Enterprise Preferred Express Loan
CUST-10325,48,Salaried-Corporate,Tier-3-SemiUrban,7900.0,664,28000.0,23.0,2,2400.0,41,Standard Credit Builder Loan
CUST-10326,67,Salaried-Corporate,Tier-1-Metro,7000.0,622,49200.0,36.3,0,2800.0,44,Standard Credit Builder Loan
CUST-10327,53,Salaried-Corporate,Tier-1-Metro,27200.0,707,144500.0,39.7,0,11300.0,26,Enterprise Preferred Express Loan
CUST-10328,25,Salaried-Govt,Tier-1-Metro,4400.0,680,14400.0,31.4,2,1900.0,45,Enterprise Preferred Express Loan
CUST-10329,39,Self-Employed-Professional,Tier-2-Urban,9500.0,762,68800.0,46.6,1,4900.0,35,Standard Credit Builder Loan
CUST-10330,24,Salaried-Corporate,Tier-1-Metro,10400.0,760,63700.0,16.6,0,2400.0,14,Super-Prime Privilege Loan
CUST-10331,55,Self-Employed-Business,Tier-2-Urban,4700.0,793,10400.0,23.7,1,1500.0,24,Enterprise Preferred Express Loan
CUST-10332,37,Salaried-Govt,Tier-2-Urban,13500.0,616,71900.0,40.3,0,6200.0,45,Standard Credit Builder Loan
CUST-10333,64,Salaried-Corporate,Tier-3-SemiUrban,7100.0,740,52700.0,19.6,1,1800.0,23,Enterprise Preferred Express Loan
CUST-10334,48,Salaried-Govt,Tier-1-Metro,2000.0,655,8400.0,28.7,4,1200.0,55,Standard Credit Builder Loan
CUST-10335,50,Salaried-Corporate,Tier-3-SemiUrban,13300.0,618,79800.0,53.3,0,7300.0,51,Guaranteed Secured Loan
CUST-10336,49,Salaried-Govt,Tier-3-SemiUrban,4600.0,678,35800.0,37.4,3,2000.0,51,Standard Credit Builder Loan
CUST-10337,66,Salaried-Govt,Tier-1-Metro,4800.0,790,27300.0,52.6,0,3200.0,36,Guaranteed Secured Loan
CUST-10338,26,Salaried-Corporate,Tier-1-Metro,13500.0,682,17100.0,42.0,1,5900.0,47,Enterprise Preferred Express Loan
CUST-10339,55,Salaried-Corporate,Tier-1-Metro,7300.0,827,17000.0,42.1,1,3900.0,30,Enterprise Preferred Express Loan
CUST-10340,61,Salaried-Govt,Tier-1-Metro,15500.0,751,76900.0,35.8,2,5900.0,33,Enterprise Preferred Express Loan
CUST-10341,57,Self-Employed-Professional,Tier-1-Metro,18500.0,680,47500.0,14.7,0,3500.0,24,Enterprise Preferred Express Loan
CUST-10342,44,Salaried-Corporate,Tier-2-Urban,6100.0,797,46900.0,32.4,1,2500.0,25,Super-Prime Privilege Loan
CUST-10343,49,Self-Employed-Business,Tier-1-Metro,14400.0,743,51000.0,19.9,2,3400.0,27,Enterprise Preferred Express Loan
CUST-10344,66,Self-Employed-Business,Rural,5700.0,640,22400.0,54.9,1,3400.0,59,Guaranteed Secured Loan
CUST-10345,51,Self-Employed-Professional,Tier-1-Metro,34200.0,849,197100.0,20.5,0,7400.0,5,Super-Prime Privilege Loan
CUST-10346,55,Self-Employed-Professional,Rural,5900.0,729,26100.0,18.8,0,1400.0,23,Enterprise Preferred Express Loan
CUST-10347,53,Salaried-Govt,Tier-1-Metro,16600.0,711,55900.0,37.3,1,6700.0,37,Enterprise Preferred Express Loan
CUST-10348,41,Self-Employed-Business,Tier-3-SemiUrban,14900.0,646,16000.0,32.0,2,5300.0,50,Standard Credit Builder Loan
CUST-10349,52,Self-Employed-Professional,Tier-1-Metro,10800.0,798,53700.0,9.0,1,1600.0,10,Super-Prime Privilege Loan
CUST-10350,43,Salaried-Corporate,Tier-1-Metro,6000.0,749,42000.0,14.1,1,1600.0,20,Enterprise Preferred Express Loan
CUST-10351,53,Salaried-Corporate,Tier-3-SemiUrban,8200.0,757,46300.0,46.1,0,4300.0,34,Standard Credit Builder Loan
CUST-10352,23,Salaried-Corporate,Tier-1-Metro,2500.0,672,8400.0,30.7,1,1100.0,43,Standard Credit Builder Loan
CUST-10353,38,Self-Employed-Professional,Tier-2-Urban,10200.0,773,14900.0,14.9,0,1900.0,17,Super-Prime Privilege Loan
CUST-10354,45,Self-Employed-Professional,Tier-2-Urban,11000.0,778,72800.0,29.9,1,4000.0,23,Super-Prime Privilege Loan
CUST-10355,62,Salaried-Corporate,Tier-2-Urban,9700.0,660,73400.0,19.9,4,2200.0,43,Standard Credit Builder Loan
CUST-10356,51,Salaried-Govt,Tier-2-Urban,1800.0,604,6100.0,18.5,2,900.0,47,Standard Credit Builder Loan
CUST-10357,23,Salaried-Govt,Tier-2-Urban,4200.0,754,25100.0,53.0,0,2400.0,41,Guaranteed Secured Loan
CUST-10358,60,Salaried-Corporate,Tier-1-Metro,5700.0,592,20400.0,25.0,1,1800.0,47,Guaranteed Secured Loan
CUST-10359,66,Gig-Worker,Tier-2-Urban,10700.0,721,45700.0,10.2,0,1600.0,17,Enterprise Preferred Express Loan
CUST-10360,44,Salaried-Corporate,Tier-3-SemiUrban,10700.0,676,72500.0,53.6,0,6200.0,45,Guaranteed Secured Loan
CUST-10361,52,Salaried-Corporate,Tier-1-Metro,8100.0,801,9100.0,45.4,0,4200.0,32,Standard Credit Builder Loan
CUST-10362,67,Salaried-Govt,Tier-1-Metro,13100.0,681,58700.0,20.0,0,3200.0,26,Enterprise Preferred Express Loan
CUST-10363,42,Self-Employed-Business,Tier-2-Urban,4800.0,793,10100.0,27.2,1,1600.0,26,Enterprise Preferred Express Loan
CUST-10364,43,Salaried-Corporate,Tier-1-Metro,12900.0,671,39300.0,48.5,1,6600.0,50,Standard Credit Builder Loan
CUST-10365,22,Self-Employed-Business,Tier-1-Metro,11900.0,785,63500.0,24.8,3,3600.0,28,Super-Prime Privilege Loan
CUST-10366,47,Salaried-Govt,Tier-1-Metro,11200.0,850,7900.0,34.7,0,4400.0,20,Super-Prime Privilege Loan
CUST-10367,62,Salaried-Corporate,Tier-2-Urban,8000.0,630,39600.0,33.1,1,2900.0,46,Standard Credit Builder Loan
CUST-10368,22,Salaried-Corporate,Tier-1-Metro,26900.0,732,70600.0,26.9,0,7800.0,23,Enterprise Preferred Express Loan
CUST-10369,46,Salaried-Govt,Tier-2-Urban,12000.0,850,66300.0,38.1,0,5100.0,16,Enterprise Preferred Express Loan
CUST-10370,37,Salaried-Corporate,Tier-3-SemiUrban,5000.0,715,7800.0,30.2,4,1800.0,49,Enterprise Preferred Express Loan
CUST-10371,60,Self-Employed-Professional,Tier-1-Metro,10400.0,715,62600.0,9.0,1,1600.0,19,Enterprise Preferred Express Loan
CUST-10372,53,Self-Employed-Professional,Tier-2-Urban,14100.0,769,75300.0,46.3,3,7000.0,42,Standard Credit Builder Loan
CUST-10373,29,Gig-Worker,Rural,6300.0,713,49000.0,13.3,1,1200.0,23,Enterprise Preferred Express Loan
CUST-10374,63,Salaried-Corporate,Tier-2-Urban,17200.0,582,126100.0,29.8,0,5700.0,37,Guaranteed Secured Loan
CUST-10375,59,Gig-Worker,Tier-3-SemiUrban,11300.0,795,29700.0,35.3,0,4500.0,25,Enterprise Preferred Express Loan
CUST-10376,49,Salaried-Govt,Tier-1-Metro,2200.0,560,1600.0,41.2,2,1700.0,67,Guaranteed Secured Loan
CUST-10377,62,Salaried-Corporate,Tier-3-SemiUrban,10700.0,679,57900.0,27.3,0,3600.0,31,Standard Credit Builder Loan
CUST-10378,46,Salaried-Corporate,Tier-1-Metro,7000.0,801,35200.0,42.6,3,3400.0,40,Enterprise Preferred Express Loan
CUST-10379,55,Salaried-Corporate,Tier-1-Metro,12400.0,683,8800.0,14.2,1,2000.0,31,Enterprise Preferred Express Loan
CUST-10380,45,Self-Employed-Business,Tier-1-Metro,15800.0,658,22400.0,38.7,0,6800.0,44,Standard Credit Builder Loan
CUST-10381,44,Salaried-Govt,Tier-1-Metro,10100.0,776,49300.0,46.8,1,5400.0,36,Standard Credit Builder Loan
CUST-10382,33,Salaried-Corporate,Tier-3-SemiUrban,24300.0,646,178300.0,49.8,0,12400.0,36,Standard Credit Builder Loan
CUST-10383,27,Self-Employed-Business,Tier-1-Metro,8000.0,618,58400.0,35.2,0,3100.0,43,Standard Credit Builder Loan
CUST-10384,56,Salaried-Corporate,Tier-2-Urban,13000.0,731,21300.0,22.7,2,3600.0,33,Enterprise Preferred Express Loan
CUST-10385,65,Salaried-Govt,Tier-2-Urban,14500.0,696,49100.0,15.7,1,2900.0,27,Enterprise Preferred Express Loan
CUST-10386,40,Salaried-Corporate,Tier-2-Urban,8400.0,617,6900.0,24.2,1,2300.0,45,Standard Credit Builder Loan
CUST-10387,21,Self-Employed-Professional,Tier-1-Metro,14300.0,758,57500.0,33.4,0,5400.0,25,Super-Prime Privilege Loan
CUST-10388,28,Self-Employed-Professional,Tier-2-Urban,6300.0,745,38700.0,17.2,0,1500.0,19,Enterprise Preferred Express Loan
CUST-10389,66,Salaried-Govt,Tier-1-Metro,6900.0,683,44300.0,52.8,1,4000.0,51,Guaranteed Secured Loan
CUST-10390,36,Salaried-Corporate,Tier-1-Metro,4100.0,688,17400.0,50.2,1,2500.0,51,Guaranteed Secured Loan
CUST-10391,34,Salaried-Corporate,Rural,10400.0,745,12700.0,9.5,2,1500.0,25,Enterprise Preferred Express Loan
CUST-10392,32,Self-Employed-Professional,Tier-1-Metro,10900.0,799,36600.0,34.4,1,4400.0,27,Super-Prime Privilege Loan
CUST-10393,43,Salaried-Corporate,Tier-1-Metro,18200.0,689,136300.0,45.1,2,8700.0,40,Standard Credit Builder Loan
CUST-10394,35,Salaried-Corporate,Tier-3-SemiUrban,14400.0,759,32000.0,19.5,0,3200.0,19,Super-Prime Privilege Loan
CUST-10395,48,Salaried-Corporate,Tier-1-Metro,7500.0,752,21700.0,32.6,0,3200.0,29,Super-Prime Privilege Loan
CUST-10396,54,Salaried-Govt,Tier-2-Urban,4400.0,776,26800.0,27.1,0,1400.0,22,Enterprise Preferred Express Loan
CUST-10397,22,Salaried-Govt,Tier-1-Metro,11600.0,713,69600.0,17.2,2,2700.0,27,Enterprise Preferred Express Loan
